sample_id,label,n_particles,pattern_params,seed_offset
sample_000747,C03_Ring,562,"{""n_particles"": 562, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.7401948220003438, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.12698883437910108}",747
sample_000748,C07_StraightLine,591,"{""angle_deg"": 35.438214925243386, ""n_particles"": 591, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.03171312340235194, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.3485738863615315, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.012620492375574279}",748
sample_000749,C01_Uniform,1507,"{""n_particles"": 1507, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",749
sample_000750,C11_Hotspot_Elliptic,768,"{""center_angle"": ""random"", ""center_angle_rad"": 1.104658954427763, ""center_radius_ratio"": 0.032710300073364416, ""mode"": ""random"", ""n_particles"": 768, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 0.8923760805484717, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.04164215136338569, ""sigma_y_ratio"": 0.05225213402843461, ""wafer_radius_mm"": 150.0}",750
sample_000751,C01_Uniform,1115,"{""n_particles"": 1115, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",751
sample_000752,C07_StraightLine,760,"{""angle_deg"": 35.16934476749354, ""n_particles"": 760, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.13383296445030027, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.38081437475842883, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.02126843580587056}",752
sample_000753,C04_Sector_Edge,1046,"{""angle_center_rad"": 5.699506686414133, ""angle_width_deg"": 71.98493549619405, ""edge_width_ratio"": 0.055303571369552454, ""n_particles"": 1046, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.2416114028611438, ""radial_beta_beta"": 1.8882024394669308, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 4.215105934776128, ""wafer_radius_mm"": 150.0}",753
sample_000754,C04_Sector_Edge,894,"{""angle_center_rad"": 0.3389334906818267, ""angle_width_deg"": 39.27320424002348, ""edge_width_ratio"": 0.10749045900847366, ""n_particles"": 894, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.010125377475235, ""radial_beta_beta"": 1.3307155965239543, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 5.543546800447401, ""wafer_radius_mm"": 150.0}",754
sample_000755,C01_Uniform,547,"{""n_particles"": 547, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",755
sample_000756,C07_StraightLine,970,"{""angle_deg"": 115.2166576127224, ""n_particles"": 970, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.005907394738339067, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.31005382864810077, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.02809646565123325}",756
sample_000757,C11_Hotspot_Elliptic,1195,"{""center_angle"": ""random"", ""center_angle_rad"": 3.257958117757644, ""center_radius_ratio"": 0.29269582527591975, ""mode"": ""random"", ""n_particles"": 1195, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 2.763325960561394, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.07119545770131883, ""sigma_y_ratio"": 0.0345830649663993, ""wafer_radius_mm"": 150.0}",757
sample_000758,C03_Ring,682,"{""n_particles"": 682, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.7231348136466811, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.17440504325410308}",758
sample_000759,C01_Uniform,690,"{""n_particles"": 690, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",759
sample_000760,C11_Hotspot_Elliptic,1518,"{""center_angle"": ""random"", ""center_angle_rad"": 6.227650103428582, ""center_radius_ratio"": 0.4287611107905394, ""mode"": ""random"", ""n_particles"": 1518, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 0.3093280976234849, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.05177482107345841, ""sigma_y_ratio"": 0.020902214033937966, ""wafer_radius_mm"": 150.0}",760
sample_000761,C01_Uniform,914,"{""n_particles"": 914, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",761
sample_000762,C03_Ring,1220,"{""n_particles"": 1220, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6170111363941165, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.060085689672323556}",762
sample_000763,C11_Hotspot_Elliptic,1048,"{""center_angle"": ""random"", ""center_angle_rad"": 0.09561854597353506, ""center_radius_ratio"": 0.7774097442450552, ""mode"": ""random"", ""n_particles"": 1048, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 3.625909125188262, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.11277390638602533, ""sigma_y_ratio"": 0.04174711694271983, ""wafer_radius_mm"": 150.0}",763
sample_000764,C04_Sector_Edge,863,"{""angle_center_rad"": 0.3859399367240354, ""angle_width_deg"": 80.37210708649195, ""edge_width_ratio"": 0.13427320084584704, ""n_particles"": 863, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.8142437067301076, ""radial_beta_beta"": 1.7407988671026895, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 1.4663203255648478, ""wafer_radius_mm"": 150.0}",764
sample_000765,C11_Hotspot_Elliptic,1393,"{""center_angle"": ""random"", ""center_angle_rad"": 5.684246899131267, ""center_radius_ratio"": 0.1330210190969351, ""mode"": ""random"", ""n_particles"": 1393, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 4.414488303228678, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.09901004376001908, ""sigma_y_ratio"": 0.060695997757883036, ""wafer_radius_mm"": 150.0}",765
sample_000766,C04_Sector_Edge,1194,"{""angle_center_rad"": 1.4258601208500206, ""angle_width_deg"": 66.12494919014176, ""edge_width_ratio"": 0.18456662270284035, ""n_particles"": 1194, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.9196556241093532, ""radial_beta_beta"": 2.2730129826060317, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 9.972913862748097, ""wafer_radius_mm"": 150.0}",766
sample_000767,C04_Sector_Edge,734,"{""angle_center_rad"": 1.5169113871516344, ""angle_width_deg"": 53.1269942813488, ""edge_width_ratio"": 0.25715840326020034, ""n_particles"": 734, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.979195788633724, ""radial_beta_beta"": 1.8877783949540574, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 8.082859336044613, ""wafer_radius_mm"": 150.0}",767
sample_000768,C11_Hotspot_Elliptic,666,"{""center_angle"": ""random"", ""center_angle_rad"": 3.878637411786371, ""center_radius_ratio"": 0.05390756989309366, ""mode"": ""random"", ""n_particles"": 666, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 3.4107583109602535, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.04786880068991485, ""sigma_y_ratio"": 0.03217373107246434, ""wafer_radius_mm"": 150.0}",768
sample_000769,C07_StraightLine,1043,"{""angle_deg"": 104.29438291497083, ""n_particles"": 1043, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.21722863045251045, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.36202828902256695, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.008397732012903955}",769
sample_000770,C03_Ring,548,"{""n_particles"": 548, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.825666157462145, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.17193355742010008}",770
sample_000771,C11_Hotspot_Elliptic,1236,"{""center_angle"": ""random"", ""center_angle_rad"": 1.4241242101653087, ""center_radius_ratio"": 0.3100580306729142, ""mode"": ""random"", ""n_particles"": 1236, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 3.2491545315324224, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.10061565313912382, ""sigma_y_ratio"": 0.04225680431908862, ""wafer_radius_mm"": 150.0}",771
sample_000772,C03_Ring,563,"{""n_particles"": 563, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.41175585589714714, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04533780436490155}",772
sample_000773,C04_Sector_Edge,827,"{""angle_center_rad"": 2.2784726008295193, ""angle_width_deg"": 45.082083292755826, ""edge_width_ratio"": 0.11600572834165722, ""n_particles"": 827, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.5020624229207404, ""radial_beta_beta"": 1.9312412794018767, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 2.1734066834422414, ""wafer_radius_mm"": 150.0}",773
sample_000774,C03_Ring,1185,"{""n_particles"": 1185, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.8755293967547909, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.15953543136924486}",774
sample_000775,C11_Hotspot_Elliptic,1347,"{""center_angle"": ""random"", ""center_angle_rad"": 4.994828333236158, ""center_radius_ratio"": 0.4836524490817443, ""mode"": ""random"", ""n_particles"": 1347, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 6.027296648963639, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.11463437877927027, ""sigma_y_ratio"": 0.044982219775842755, ""wafer_radius_mm"": 150.0}",775
sample_000776,C07_StraightLine,568,"{""angle_deg"": 60.01044289075273, ""n_particles"": 568, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.2436411100413905, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.8551745507045672, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03387000974769466}",776
sample_000777,C11_Hotspot_Elliptic,557,"{""center_angle"": ""random"", ""center_angle_rad"": 2.6589719223497252, ""center_radius_ratio"": 0.7006895798483319, ""mode"": ""random"", ""n_particles"": 557, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 0.5844429333837974, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.045626235006229476, ""sigma_y_ratio"": 0.019935828872741812, ""wafer_radius_mm"": 150.0}",777
sample_000778,C01_Uniform,864,"{""n_particles"": 864, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",778
sample_000779,C07_StraightLine,868,"{""angle_deg"": 105.97013438735576, ""n_particles"": 868, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.14723549964043994, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7377079965251975, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.008044841952772035}",779
sample_000780,C01_Uniform,1230,"{""n_particles"": 1230, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",780
sample_000781,C04_Sector_Edge,990,"{""angle_center_rad"": 3.780110472907332, ""angle_width_deg"": 40.5176621592781, ""edge_width_ratio"": 0.12678849840221929, ""n_particles"": 990, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.967404706368926, ""radial_beta_beta"": 2.385301722809243, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 4.745526287443059, ""wafer_radius_mm"": 150.0}",781
sample_000782,C04_Sector_Edge,564,"{""angle_center_rad"": 2.3044854291085706, ""angle_width_deg"": 41.74601740908743, ""edge_width_ratio"": 0.145846661262157, ""n_particles"": 564, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.9282367214305343, ""radial_beta_beta"": 1.998795928699088, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 6.233126442393215, ""wafer_radius_mm"": 150.0}",782
sample_000783,C04_Sector_Edge,1301,"{""angle_center_rad"": 2.6570559466595154, ""angle_width_deg"": 30.333146914563137, ""edge_width_ratio"": 0.23629274657862753, ""n_particles"": 1301, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.28461047984361, ""radial_beta_beta"": 1.9187279005855413, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 9.562911063146776, ""wafer_radius_mm"": 150.0}",783
sample_000784,C01_Uniform,1053,"{""n_particles"": 1053, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",784
sample_000785,C01_Uniform,873,"{""n_particles"": 873, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",785
sample_000786,C07_StraightLine,1258,"{""angle_deg"": 111.63638695667112, ""n_particles"": 1258, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.07439318105802462, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.5656855908526504, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03647702668787242}",786
sample_000787,C04_Sector_Edge,967,"{""angle_center_rad"": 5.249473168929172, ""angle_width_deg"": 32.54665071554136, ""edge_width_ratio"": 0.11767271018049123, ""n_particles"": 967, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.02065906200865, ""radial_beta_beta"": 3.215908958411462, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 4.545598274521889, ""wafer_radius_mm"": 150.0}",787
sample_000788,C04_Sector_Edge,577,"{""angle_center_rad"": 2.267242289515328, ""angle_width_deg"": 78.31342751253595, ""edge_width_ratio"": 0.15863908241787572, ""n_particles"": 577, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.9020549655500014, ""radial_beta_beta"": 0.8389149420885629, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 5.00088469187146, ""wafer_radius_mm"": 150.0}",788
sample_000789,C01_Uniform,1068,"{""n_particles"": 1068, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",789
sample_000790,C04_Sector_Edge,557,"{""angle_center_rad"": 3.991869940909133, ""angle_width_deg"": 40.5064047783081, ""edge_width_ratio"": 0.1459015811491126, ""n_particles"": 557, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.5787722040341388, ""radial_beta_beta"": 2.7296654349240166, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 9.865791500979453, ""wafer_radius_mm"": 150.0}",790
sample_000791,C07_StraightLine,1462,"{""angle_deg"": 161.00619873451, ""n_particles"": 1462, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.06519424482442998, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.8675383719259222, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.040050001417900535}",791
sample_000792,C07_StraightLine,958,"{""angle_deg"": 13.19197548008977, ""n_particles"": 958, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.027808262279504448, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.8321542802012178, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.025938019604441243}",792
sample_000793,C03_Ring,1307,"{""n_particles"": 1307, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.5591190036147242, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.15487353827228192}",793
sample_000794,C07_StraightLine,1445,"{""angle_deg"": 87.05892778977179, ""n_particles"": 1445, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.1114180889527322, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.4073497940728128, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03848586979866839}",794
sample_000795,C04_Sector_Edge,975,"{""angle_center_rad"": 0.6693657453544422, ""angle_width_deg"": 43.63624460501907, ""edge_width_ratio"": 0.2539791200752983, ""n_particles"": 975, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.447152978738668, ""radial_beta_beta"": 2.2729288725325216, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 7.549788161447556, ""wafer_radius_mm"": 150.0}",795
sample_000796,C04_Sector_Edge,824,"{""angle_center_rad"": 0.03242605726725603, ""angle_width_deg"": 85.6330882388205, ""edge_width_ratio"": 0.1967280356252838, ""n_particles"": 824, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.820016050270079, ""radial_beta_beta"": 2.746568403412512, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 2.2224396107177316, ""wafer_radius_mm"": 150.0}",796
sample_000797,C01_Uniform,861,"{""n_particles"": 861, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",797
sample_000798,C04_Sector_Edge,980,"{""angle_center_rad"": 1.6383659876400776, ""angle_width_deg"": 61.86877903593078, ""edge_width_ratio"": 0.2594385212310402, ""n_particles"": 980, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.730112660028807, ""radial_beta_beta"": 2.3014115626111953, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 4.6784887402633055, ""wafer_radius_mm"": 150.0}",798
sample_000799,C04_Sector_Edge,780,"{""angle_center_rad"": 3.1359637706135692, ""angle_width_deg"": 56.78693461576985, ""edge_width_ratio"": 0.17232815791708694, ""n_particles"": 780, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.4019102143278213, ""radial_beta_beta"": 1.9146058283101446, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 5.007720198512151, ""wafer_radius_mm"": 150.0}",799
sample_000800,C03_Ring,1238,"{""n_particles"": 1238, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.44389249490185023, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.19146253297304305}",800
sample_000801,C01_Uniform,1259,"{""n_particles"": 1259, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",801
sample_000802,C11_Hotspot_Elliptic,898,"{""center_angle"": ""random"", ""center_angle_rad"": 4.6580711703200235, ""center_radius_ratio"": 0.4053397226399057, ""mode"": ""random"", ""n_particles"": 898, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 4.620043900433594, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.054103647818694575, ""sigma_y_ratio"": 0.07483927399212582, ""wafer_radius_mm"": 150.0}",802
sample_000803,C11_Hotspot_Elliptic,625,"{""center_angle"": ""random"", ""center_angle_rad"": 0.18348417701100214, ""center_radius_ratio"": 0.16430792134072858, ""mode"": ""random"", ""n_particles"": 625, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 5.981929664231941, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.0575742554437286, ""sigma_y_ratio"": 0.027696528473021634, ""wafer_radius_mm"": 150.0}",803
sample_000804,C07_StraightLine,958,"{""angle_deg"": 7.356812302094098, ""n_particles"": 958, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.21096554714642668, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.313151086446909, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04126917966130061}",804
sample_000805,C11_Hotspot_Elliptic,1042,"{""center_angle"": ""random"", ""center_angle_rad"": 4.990302441402301, ""center_radius_ratio"": 0.8818066322751915, ""mode"": ""random"", ""n_particles"": 1042, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 5.267119991697258, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.064374125749937, ""sigma_y_ratio"": 0.047128495148511834, ""wafer_radius_mm"": 150.0}",805
sample_000806,C03_Ring,692,"{""n_particles"": 692, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.8582615383429549, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.11395735093177406}",806
sample_000807,C03_Ring,1182,"{""n_particles"": 1182, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.5279356921544152, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.1673540367604433}",807
sample_000808,C07_StraightLine,1403,"{""angle_deg"": 104.18497312485215, ""n_particles"": 1403, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.1713222969686467, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.5490023141232303, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04906140772256895}",808
sample_000809,C03_Ring,1526,"{""n_particles"": 1526, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.8142638469706646, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.05272815397994873}",809
sample_000810,C04_Sector_Edge,576,"{""angle_center_rad"": 4.6622080711831995, ""angle_width_deg"": 87.81512799535821, ""edge_width_ratio"": 0.22595892821877073, ""n_particles"": 576, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.6904511911505034, ""radial_beta_beta"": 3.2162123575314734, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 4.802390462271438, ""wafer_radius_mm"": 150.0}",810
sample_000811,C04_Sector_Edge,1354,"{""angle_center_rad"": 1.5216580278370613, ""angle_width_deg"": 46.404010365203234, ""edge_width_ratio"": 0.16431559456028633, ""n_particles"": 1354, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.6938667131284353, ""radial_beta_beta"": 2.9736734848972546, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 8.010851839948776, ""wafer_radius_mm"": 150.0}",811
sample_000812,C04_Sector_Edge,1241,"{""angle_center_rad"": 4.638976810771824, ""angle_width_deg"": 89.82289061624634, ""edge_width_ratio"": 0.24035349543933204, ""n_particles"": 1241, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.9395134273403625, ""radial_beta_beta"": 2.7075839977758243, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 6.5807383581721375, ""wafer_radius_mm"": 150.0}",812
sample_000813,C03_Ring,969,"{""n_particles"": 969, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.49405317731278997, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.14181016248457853}",813
sample_000814,C01_Uniform,977,"{""n_particles"": 977, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",814
sample_000815,C11_Hotspot_Elliptic,1318,"{""center_angle"": ""random"", ""center_angle_rad"": 5.556345049157355, ""center_radius_ratio"": 0.5926060857889339, ""mode"": ""random"", ""n_particles"": 1318, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 4.1088840207218, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.10779409188345747, ""sigma_y_ratio"": 0.06877889562944355, ""wafer_radius_mm"": 150.0}",815
sample_000816,C07_StraightLine,1277,"{""angle_deg"": 133.37975525066665, ""n_particles"": 1277, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.09793544444305513, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.5206058425156372, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.019366277819250648}",816
sample_000817,C01_Uniform,730,"{""n_particles"": 730, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",817
