sample_id,label,n_particles,pattern_params,seed_offset
sample_000836,C07_StraightLine,35,"{""angle_deg"": 33.27287770198949, ""n_particles"": 35, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.11611177601381462, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.5374690565090383, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.013436775241523353}",836
sample_000837,C09_Spiral,126,"{""end_r_ratio"": 0.8871947402682656, ""n_particles"": 126, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.23680754199699539, ""theta_max"": 11.176198476827697, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03921437093551961}",837
sample_000838,C10_Hotspot_Iso,125,"{""center_angle"": ""random"", ""center_angle_rad"": 5.747335275081079, ""center_radius_ratio"": 0.403871773816537, ""mode"": ""random"", ""n_particles"": 125, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.03807241987458243, ""wafer_radius_mm"": 150.0}",838
sample_000839,C09_Spiral,65,"{""end_r_ratio"": 0.9747302864864126, ""n_particles"": 65, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.037406438723206946, ""theta_max"": 15.728175904958315, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.025233472341672603}",839
sample_000840,C04_Sector_Edge,38,"{""angle_center_rad"": 2.386553421410242, ""angle_width_deg"": 42.492688980888886, ""edge_width_ratio"": 0.28283328192602386, ""n_particles"": 38, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.2517314507191761, ""radial_beta_beta"": 3.382901437016642, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 3.184292389768295, ""wafer_radius_mm"": 150.0}",840
sample_000841,C04_Sector_Edge,54,"{""angle_center_rad"": 1.6480616475339767, ""angle_width_deg"": 33.873261220091656, ""edge_width_ratio"": 0.2997859108071849, ""n_particles"": 54, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.7428004933931827, ""radial_beta_beta"": 3.3919878241165367, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 8.92657145873847, ""wafer_radius_mm"": 150.0}",841
sample_000842,C02_EdgeBiased,177,"{""edge_bias"": 2.6984346200786997, ""n_particles"": 177, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",842
sample_000843,C05_Sector_Internal,37,"{""angle_center_rad"": 5.949322206791366, ""angle_width_deg"": 115.56727079185333, ""edge_margin_norm"": 0.05, ""n_particles"": 37, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.11939704089732024, ""r_outer_ratio"": 0.848994690158615, ""radial_beta_alpha"": 3.9259715421702723, ""radial_beta_beta"": 3.946502900296735, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 6.557414411737932, ""wafer_radius_mm"": 150.0}",843
sample_000844,C02_EdgeBiased,156,"{""edge_bias"": 1.5389265985906502, ""n_particles"": 156, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",844
sample_000845,C10_Hotspot_Iso,191,"{""center_angle"": ""random"", ""center_angle_rad"": 5.859513807179953, ""center_radius_ratio"": 0.3383491103199191, ""mode"": ""random"", ""n_particles"": 191, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.032159256134942596, ""wafer_radius_mm"": 150.0}",845
sample_000846,C01_Uniform,95,"{""n_particles"": 95, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",846
sample_000847,C10_Hotspot_Iso,81,"{""center_angle"": ""random"", ""center_angle_rad"": 3.064459611617206, ""center_radius_ratio"": 0.8208808991357301, ""mode"": ""random"", ""n_particles"": 81, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.06735105277021405, ""wafer_radius_mm"": 150.0}",847
sample_000848,C01_Uniform,11,"{""n_particles"": 11, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",848
sample_000849,C09_Spiral,128,"{""end_r_ratio"": 0.7939390495607733, ""n_particles"": 128, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.12439932101858106, ""theta_max"": 8.27466290803268, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.046633167150577234}",849
sample_000850,C05_Sector_Internal,77,"{""angle_center_rad"": 4.1276119231316235, ""angle_width_deg"": 71.05103013983968, ""edge_margin_norm"": 0.05, ""n_particles"": 77, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.32423281371986834, ""r_outer_ratio"": 0.5475497924625135, ""radial_beta_alpha"": 2.3969438129339413, ""radial_beta_beta"": 2.343469954982273, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 4.920407455503966, ""wafer_radius_mm"": 150.0}",850
sample_000851,C06_RadialLines,37,"{""angular_jitter_deg"": 0.036223660327431295, ""n_lines"": 6, ""n_particles"": 37, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.8676925088104741, ""r_min_ratio"": 0.27199810565925503, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.010271029003174639, ""wafer_radius_mm"": 150.0}",851
sample_000852,C09_Spiral,189,"{""end_r_ratio"": 0.7423430903322074, ""n_particles"": 189, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.12415310398112062, ""theta_max"": 12.2103102052573, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03151872626006876}",852
sample_000853,C10_Hotspot_Iso,152,"{""center_angle"": ""random"", ""center_angle_rad"": 4.515743785559834, ""center_radius_ratio"": 0.7130698826017391, ""mode"": ""random"", ""n_particles"": 152, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.08677622808635874, ""wafer_radius_mm"": 150.0}",853
sample_000854,C01_Uniform,163,"{""n_particles"": 163, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",854
sample_000855,C04_Sector_Edge,132,"{""angle_center_rad"": 1.6009515770178808, ""angle_width_deg"": 43.101518368615984, ""edge_width_ratio"": 0.2562362374808292, ""n_particles"": 132, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.499683618032416, ""radial_beta_beta"": 2.680150963893376, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 6.124395208156779, ""wafer_radius_mm"": 150.0}",855
sample_000856,C04_Sector_Edge,99,"{""angle_center_rad"": 5.058069531471338, ""angle_width_deg"": 36.13604106799446, ""edge_width_ratio"": 0.16168816236333444, ""n_particles"": 99, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.2918171686776994, ""radial_beta_beta"": 3.243903757781689, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 9.716125372952657, ""wafer_radius_mm"": 150.0}",856
sample_000857,C07_StraightLine,102,"{""angle_deg"": 143.56370281408854, ""n_particles"": 102, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.09491440356866758, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7843512080377572, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.02302473341372829}",857
sample_000858,C10_Hotspot_Iso,168,"{""center_angle"": ""random"", ""center_angle_rad"": 4.334445928475126, ""center_radius_ratio"": 0.3386751112102424, ""mode"": ""random"", ""n_particles"": 168, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.10163190068632529, ""wafer_radius_mm"": 150.0}",858
sample_000859,C09_Spiral,56,"{""end_r_ratio"": 0.9716160565367278, ""n_particles"": 56, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.1677906156229409, ""theta_max"": 11.6898049554154, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.006080599377736374}",859
sample_000860,C01_Uniform,34,"{""n_particles"": 34, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",860
sample_000861,C04_Sector_Edge,108,"{""angle_center_rad"": 1.5438943972386392, ""angle_width_deg"": 40.98337820505858, ""edge_width_ratio"": 0.17745157988610516, ""n_particles"": 108, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.892980308863415, ""radial_beta_beta"": 3.473480703116958, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 9.272173914458445, ""wafer_radius_mm"": 150.0}",861
sample_000862,C09_Spiral,34,"{""end_r_ratio"": 0.7390636013475193, ""n_particles"": 34, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.18226981085181576, ""theta_max"": 13.750074365001026, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04739858319124201}",862
sample_000863,C05_Sector_Internal,132,"{""angle_center_rad"": 4.858695106815291, ""angle_width_deg"": 35.119483813391675, ""edge_margin_norm"": 0.05, ""n_particles"": 132, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.24028263835023728, ""r_outer_ratio"": 0.6118490399869781, ""radial_beta_alpha"": 3.8586649271297047, ""radial_beta_beta"": 2.1299939572917204, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 6.046812709427081, ""wafer_radius_mm"": 150.0}",863
sample_000864,C09_Spiral,104,"{""end_r_ratio"": 0.7752522980503705, ""n_particles"": 104, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.0726884281362293, ""theta_max"": 14.382606330505812, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.019721521143562737}",864
sample_000865,C04_Sector_Edge,161,"{""angle_center_rad"": 2.203971990240061, ""angle_width_deg"": 80.2807993304817, ""edge_width_ratio"": 0.21823861214918122, ""n_particles"": 161, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.791659940879315, ""radial_beta_beta"": 1.293985336965841, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 6.014487550029082, ""wafer_radius_mm"": 150.0}",865
sample_000866,C01_Uniform,173,"{""n_particles"": 173, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",866
sample_000867,C02_EdgeBiased,193,"{""edge_bias"": 3.207145902884961, ""n_particles"": 193, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",867
sample_000868,C08_CurvedScratch,166,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 2.6984431418533665, ""arc_radius_ratio"": 0.7251668726803996, ""n_particles"": 166, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 34.4480915529257, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04889324600502995}",868
sample_000869,C02_EdgeBiased,10,"{""edge_bias"": 2.6586623676263295, ""n_particles"": 10, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",869
sample_000870,C09_Spiral,188,"{""end_r_ratio"": 0.7645483399616341, ""n_particles"": 188, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.24527731712381717, ""theta_max"": 15.961019128006244, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.0053130205668806855}",870
sample_000871,C08_CurvedScratch,24,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 1.68550266133673, ""arc_radius_ratio"": 0.4760924119508229, ""n_particles"": 24, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 110.31049563563367, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.0344736524999642}",871
sample_000872,C07_StraightLine,21,"{""angle_deg"": 105.47445204847409, ""n_particles"": 21, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.015121876417954483, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.3002940193599715, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.027047803788719415}",872
sample_000873,C01_Uniform,74,"{""n_particles"": 74, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",873
sample_000874,C05_Sector_Internal,180,"{""angle_center_rad"": 6.080982143976978, ""angle_width_deg"": 67.64845382242838, ""edge_margin_norm"": 0.05, ""n_particles"": 180, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.09630763819436411, ""r_outer_ratio"": 0.602655999336087, ""radial_beta_alpha"": 2.595833124421917, ""radial_beta_beta"": 3.76276699351672, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 7.266452918196245, ""wafer_radius_mm"": 150.0}",874
sample_000875,C08_CurvedScratch,61,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 5.858078677480771, ""arc_radius_ratio"": 0.8365535925055532, ""n_particles"": 61, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 115.92250203370293, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.05614911718352023}",875
sample_000876,C05_Sector_Internal,169,"{""angle_center_rad"": 3.7187338078774537, ""angle_width_deg"": 90.83852115428449, ""edge_margin_norm"": 0.05, ""n_particles"": 169, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.14372704185617807, ""r_outer_ratio"": 0.5416208052460709, ""radial_beta_alpha"": 3.1187166748910546, ""radial_beta_beta"": 1.3210810066335041, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 5.545126894816935, ""wafer_radius_mm"": 150.0}",876
sample_000877,C10_Hotspot_Iso,107,"{""center_angle"": ""random"", ""center_angle_rad"": 3.464840949258674, ""center_radius_ratio"": 0.3651060081233494, ""mode"": ""random"", ""n_particles"": 107, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.03429342917370451, ""wafer_radius_mm"": 150.0}",877
sample_000878,C08_CurvedScratch,112,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 4.149223661164962, ""arc_radius_ratio"": 0.8409313981360038, ""n_particles"": 112, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 134.91275328475814, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.018567149079953923}",878
sample_000879,C04_Sector_Edge,163,"{""angle_center_rad"": 1.5646593907762638, ""angle_width_deg"": 23.967983301012836, ""edge_width_ratio"": 0.1600709470438174, ""n_particles"": 163, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.6598561068326418, ""radial_beta_beta"": 2.86400591852419, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 9.389818458725466, ""wafer_radius_mm"": 150.0}",879
sample_000880,C08_CurvedScratch,131,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 2.4798571881402283, ""arc_radius_ratio"": 0.6588817421813402, ""n_particles"": 131, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 81.6614321240203, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.053388015360287165}",880
sample_000881,C02_EdgeBiased,195,"{""edge_bias"": 2.56379659430104, ""n_particles"": 195, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",881
sample_000882,C03_Ring,140,"{""n_particles"": 140, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.7633925954625391, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.07301969298851724}",882
sample_000883,C06_RadialLines,33,"{""angular_jitter_deg"": 3.246880146395406, ""n_lines"": 4, ""n_particles"": 33, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.829679678644398, ""r_min_ratio"": 0.2803465914687627, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.029752883508066593, ""wafer_radius_mm"": 150.0}",883
sample_000884,C01_Uniform,194,"{""n_particles"": 194, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",884
sample_000885,C02_EdgeBiased,168,"{""edge_bias"": 3.3588309789999804, ""n_particles"": 168, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",885
sample_000886,C01_Uniform,110,"{""n_particles"": 110, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",886
sample_000887,C02_EdgeBiased,52,"{""edge_bias"": 2.4923663876621576, ""n_particles"": 52, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",887
sample_000888,C01_Uniform,135,"{""n_particles"": 135, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",888
sample_000889,C05_Sector_Internal,167,"{""angle_center_rad"": 0.7843923934808341, ""angle_width_deg"": 75.3391296484371, ""edge_margin_norm"": 0.05, ""n_particles"": 167, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.25657625136908696, ""r_outer_ratio"": 0.647795477650848, ""radial_beta_alpha"": 1.3118807458886175, ""radial_beta_beta"": 1.8839083530211673, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 3.72164075414598, ""wafer_radius_mm"": 150.0}",889
sample_000890,C06_RadialLines,130,"{""angular_jitter_deg"": 3.1322012639737817, ""n_lines"": 6, ""n_particles"": 130, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.7830927692291847, ""r_min_ratio"": 0.174293520008563, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.011512740093149634, ""wafer_radius_mm"": 150.0}",890
sample_000891,C10_Hotspot_Iso,68,"{""center_angle"": ""random"", ""center_angle_rad"": 2.495121140172153, ""center_radius_ratio"": 0.8384759659422583, ""mode"": ""random"", ""n_particles"": 68, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.11666270537652676, ""wafer_radius_mm"": 150.0}",891
sample_000892,C10_Hotspot_Iso,184,"{""center_angle"": ""random"", ""center_angle_rad"": 2.4486080248191064, ""center_radius_ratio"": 0.16915637689030075, ""mode"": ""random"", ""n_particles"": 184, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.04902886050780957, ""wafer_radius_mm"": 150.0}",892
sample_000893,C05_Sector_Internal,20,"{""angle_center_rad"": 4.96693380895649, ""angle_width_deg"": 80.65997856298205, ""edge_margin_norm"": 0.05, ""n_particles"": 20, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.15819328402435018, ""r_outer_ratio"": 0.5040954623887427, ""radial_beta_alpha"": 3.2578884387986826, ""radial_beta_beta"": 2.1360611917227272, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 7.528039504500674, ""wafer_radius_mm"": 150.0}",893
sample_000894,C10_Hotspot_Iso,54,"{""center_angle"": ""random"", ""center_angle_rad"": 2.2780943017266138, ""center_radius_ratio"": 0.5078322004338814, ""mode"": ""random"", ""n_particles"": 54, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.03443129783532191, ""wafer_radius_mm"": 150.0}",894
sample_000895,C01_Uniform,104,"{""n_particles"": 104, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",895
sample_000896,C01_Uniform,140,"{""n_particles"": 140, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",896
sample_000897,C04_Sector_Edge,192,"{""angle_center_rad"": 6.17802247681392, ""angle_width_deg"": 25.467927061251768, ""edge_width_ratio"": 0.10633734861466836, ""n_particles"": 192, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.7447654857456028, ""radial_beta_beta"": 2.14460252143781, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 4.672792070096183, ""wafer_radius_mm"": 150.0}",897
sample_000898,C02_EdgeBiased,156,"{""edge_bias"": 3.1796041979278047, ""n_particles"": 156, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",898
sample_000899,C09_Spiral,162,"{""end_r_ratio"": 0.9508573732105646, ""n_particles"": 162, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.28920318394401756, ""theta_max"": 14.403607376376957, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04135541609039026}",899
sample_000900,C02_EdgeBiased,63,"{""edge_bias"": 2.6978146243006798, ""n_particles"": 63, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",900
sample_000901,C04_Sector_Edge,70,"{""angle_center_rad"": 0.3488406779162973, ""angle_width_deg"": 56.3050366164589, ""edge_width_ratio"": 0.18482123757669272, ""n_particles"": 70, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.3338370793952046, ""radial_beta_beta"": 3.0624023549495702, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 1.1118660970206107, ""wafer_radius_mm"": 150.0}",901
sample_000902,C08_CurvedScratch,123,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 4.942136108340193, ""arc_radius_ratio"": 0.7738534531338521, ""n_particles"": 123, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 129.72411335026473, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.021917898914674647}",902
sample_000903,C03_Ring,161,"{""n_particles"": 161, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.4534315545619304, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.042728413407319935}",903
sample_000904,C03_Ring,48,"{""n_particles"": 48, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6482846088652314, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.042785604265855946}",904
sample_000905,C08_CurvedScratch,162,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 6.126014324381202, ""arc_radius_ratio"": 0.7421374337080688, ""n_particles"": 162, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 92.69326827217056, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.057187283546289804}",905
sample_000906,C09_Spiral,178,"{""end_r_ratio"": 0.7624022090057361, ""n_particles"": 178, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.03694442164867353, ""theta_max"": 9.225399134822174, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04774264153558731}",906
sample_000907,C08_CurvedScratch,82,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 2.113116787953797, ""arc_radius_ratio"": 0.8105699588687703, ""n_particles"": 82, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 82.12277652045437, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.02275882673994163}",907
sample_000908,C09_Spiral,62,"{""end_r_ratio"": 0.8228574872987142, ""n_particles"": 62, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.15027290369150437, ""theta_max"": 15.198128755025465, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.015084039799160794}",908
sample_000909,C10_Hotspot_Iso,100,"{""center_angle"": ""random"", ""center_angle_rad"": 4.108345927675075, ""center_radius_ratio"": 0.22347435192674975, ""mode"": ""random"", ""n_particles"": 100, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.07567495598920922, ""wafer_radius_mm"": 150.0}",909
sample_000910,C01_Uniform,125,"{""n_particles"": 125, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",910
